TMZDIFF,WRITETIME,Node,Timestamp,CEC_name,CEC_Mfg,CEC_Model,CEC_SN,State,Num_Partitions,CPU_Total,CPU_allocated,CPU_unallocated,Total_Shared_CPUs,Total_Mem_MB,Allocated_Mem_MB,Unallocated_Mem_MB,Num_proc_pools,Num_mem_pools,CPU_Units_Used,CPU_Used_Pct,Firmware_Version,Dedicated_CPU_Units_Used,Dedicated_CPU_Used_Pct,Shared_CPU_Units_Used,Shared_CPU_Used_Pct,Sample_Timestamp,Sample_Interval,ICDIS,IMDIS,IPDIS,Subnode_MSN,Total_Installed_CPUs,Total_Installed_Memory_MB
21600,1170103003034006,achmc02:aixdc127:PH,1170103003033000,AC822CEC03-R701-SN21BDB1V,IBM,8284-22A,21BDB1V,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB1V:SVR,-1,-1
21600,1170103003034007,achmc02:aixdc127:PH,1170103003033000,AC822CEC14-R905-SN21BD9EV,IBM,8284-22A,21BD9EV,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9EV:SVR,-1,-1
21600,1170103001534023,achmc02:aixdc127:PH,1170103001533000,DC822CEC04-R4028-SN21BE30V,IBM,8284-22A,21BE30V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE30V:SVR,-1,-1
21600,1170103003034000,achmc02:aixdc127:PH,1170103003033000,AC822CEC17-R906-SN21BDA5V,IBM,8284-22A,21BDA5V,0,2,12,8,4,0,524288,287232,237056,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc02-8284-22A_21BDA5V:SVR,12,524288
21600,1170103003034001,achmc02:aixdc127:PH,1170103003033000,AC822CEC13-R902-SN21BD9CV,IBM,8284-22A,21BD9CV,0,0,20,5,15,0,0,0,0,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9CV:SVR,20,-1
21600,1170103003034011,achmc02:aixdc127:PH,1170103003033000,AC822CEC02-R701-SN21BDA7V,IBM,8284-22A,21BDA7V,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA7V:SVR,-1,-1
21600,1170103003034012,achmc02:aixdc127:PH,1170103003033000,AC822CEC12-R901-SN21BDA3V,IBM,8284-22A,21BDA3V,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA3V:SVR,-1,-1
21600,1170103003034013,achmc02:aixdc127:PH,1170103003033000,AC822CEC04-R703-SN21BDADV,IBM,8284-22A,21BDADV,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDADV:SVR,-1,-1
21600,1170103003034014,achmc02:aixdc127:PH,1170103003033000,AC822CEC07-R705-SN21BDB2V,IBM,8284-22A,21BDB2V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB2V:SVR,-1,-1
21600,1170103003034015,achmc02:aixdc127:PH,1170103003033000,AC822CEC09-R706-SN21BDACV,IBM,8284-22A,21BDACV,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDACV:SVR,-1,-1
21600,1170103003034016,achmc02:aixdc127:PH,1170103003033000,AC822CEC08-R706-SN21BD9FV,IBM,8284-22A,21BD9FV,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9FV:SVR,-1,-1
21600,1170103003034008,achmc02:aixdc127:PH,1170103003033000,DC822CEC05-R4028-SN21BE2FV,IBM,8284-22A,21BE2FV,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE2FV:SVR,-1,-1
21600,1170103003034009,achmc02:aixdc127:PH,1170103003033000,AC822CEC06-R705-SN21BDAAV,IBM,8284-22A,21BDAAV,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDAAV:SVR,-1,-1
21600,1170103003034010,achmc02:aixdc127:PH,1170103003033000,AC822CEC01-R701-SN21BDA9V,IBM,8284-22A,21BDA9V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA9V:SVR,-1,-1
21600,1170103003034020,achmc02:aixdc127:PH,1170103003033000,DC822CEC04-R4028-SN21BE30V,IBM,8284-22A,21BE30V,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE30V:SVR,-1,-1
21600,1170103003034021,achmc02:aixdc127:PH,1170103003033000,DC822CEC03-R3829-SN21BD9DV,IBM,8284-22A,21BD9DV,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9DV:SVR,-1,-1
21600,1170103003034022,achmc02:aixdc127:PH,1170103003033000,DC824CEC01-R4029-SN21DF43V,IBM,8286-42A,21DF43V,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8286-42A_21DF43V:SVR,-1,-1
21600,1170103003034023,achmc02:aixdc127:PH,1170103003033000,AC822CEC16-R905-SN21BDA8V,IBM,8284-22A,21BDA8V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA8V:SVR,-1,-1
21600,1170103003034017,achmc02:aixdc127:PH,1170103003033000,DC822CEC02-R3828-SN21BE31V,IBM,8284-22A,21BE31V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE31V:SVR,-1,-1
21600,1170103003034018,achmc02:aixdc127:PH,1170103003033000,AC824CEC01-R703-SN21DF42V,IBM,8286-42A,21DF42V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8286-42A_21DF42V:SVR,-1,-1
21600,1170103003034019,achmc02:aixdc127:PH,1170103003033000,AC822CEC11-R901-SN21BDA1V,IBM,8284-22A,21BDA1V,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA1V:SVR,-1,-1
21600,1170103000013001,dchmc01:aixdc127:PH,1170103000012000,AC822CEC08-R706-SN21BD9FV,IBM,8284-22A,21BD9FV,0,0,12,8,4,0,524288,287232,237056,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:dchmc01-8284-22A_21BD9FV:SVR,12,524288
21600,1170103000013002,dchmc01:aixdc127:PH,1170103000012000,AC822CEC17-R906-SN21BDA5V,IBM,8284-22A,21BDA5V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA5V:SVR,-1,-1
21600,1170103000013003,dchmc01:aixdc127:PH,1170103000012000,AC822CEC14-R905-SN21BD9EV,IBM,8284-22A,21BD9EV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BD9EV:SVR,-1,-1
21600,1170103000013004,dchmc01:aixdc127:PH,1170103000012000,DC822CEC05-R4028-SN21BE2FV,IBM,8284-22A,21BE2FV,0,0,20,2,18,0,0,0,0,0,0,-1,-1,"132,01SV840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE2FV:SVR,20,-1
21600,1170103000043000,pshmc12:aixdc148:PH,1170103000042000,P740CEC22-R633-SN1036A7R,IBM,8205-E6B,1036A7R,0,3,16,16,0,0,131072,130304,768,1,0,0.06,0.4,"99,01AL730",0.06,0.4,0,0,2017-01-02 23:55:23 GMT-06:00,300,1,1,1,PH:pshmc12-8205-E6B_1036A7R:SVR,16,131072
21600,1170103001543000,pshmc12:aixdc148:PH,1170103001542000,P740CEC22-R633-SN1036A7R,IBM,8205-E6B,1036A7R,0,3,16,16,0,0,131072,130304,768,1,0,0.1,0.6,"99,01AL730",0.1,0.6,0,0,2017-01-03 00:10:23 GMT-06:00,300,1,1,1,PH:pshmc12-8205-E6B_1036A7R:SVR,16,131072
21600,1170103003043000,pshmc12:aixdc148:PH,1170103003042000,P740CEC22-R633-SN1036A7R,IBM,8205-E6B,1036A7R,0,3,16,16,0,0,131072,130304,768,1,0,0.05,0.3,"99,01AL730",0.05,0.3,0,0,2017-01-03 00:25:24 GMT-06:00,300,1,1,1,PH:pshmc12-8205-E6B_1036A7R:SVR,16,131072
21600,1170103000013000,dchmc01:aixdc127:PH,1170103000012000,AC822CEC15-R905-SN21BDABV,IBM,8284-22A,21BDABV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDABV:SVR,-1,-1
21600,1170103000013010,dchmc01:aixdc127:PH,1170103000012000,AC822CEC05-R705-SN21BDA4V,IBM,8284-22A,21BDA4V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA4V:SVR,-1,-1
21600,1170103000013011,dchmc01:aixdc127:PH,1170103000012000,DC824CEC01-R4029-SN21DF43V,IBM,8286-42A,21DF43V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8286-42A_21DF43V:SVR,-1,-1
21600,1170103000013012,dchmc01:aixdc127:PH,1170103000012000,DC822CEC03-R3829-SN21BD9DV,IBM,8284-22A,21BD9DV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BD9DV:SVR,-1,-1
21600,1170103000013013,dchmc01:aixdc127:PH,1170103000012000,AC822CEC03-R701-SN21BDB1V,IBM,8284-22A,21BDB1V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDB1V:SVR,-1,-1
21600,1170103000013005,dchmc01:aixdc127:PH,1170103000012000,DC822CEC02-R3828-SN21BE31V,IBM,8284-22A,21BE31V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE31V:SVR,-1,-1
21600,1170103000013006,dchmc01:aixdc127:PH,1170103000012000,AC822CEC04-R703-SN21BDADV,IBM,8284-22A,21BDADV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDADV:SVR,-1,-1
21600,1170103000013007,dchmc01:aixdc127:PH,1170103000012000,AC822CEC09-R706-SN21BDACV,IBM,8284-22A,21BDACV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDACV:SVR,-1,-1
21600,1170103000013008,dchmc01:aixdc127:PH,1170103000012000,AC824CEC01-R703-SN21DF42V,IBM,8286-42A,21DF42V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8286-42A_21DF42V:SVR,-1,-1
21600,1170103000013009,dchmc01:aixdc127:PH,1170103000012000,AC822CEC13-R902-SN21BD9CV,IBM,8284-22A,21BD9CV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BD9CV:SVR,-1,-1
21600,1170103000013019,dchmc01:aixdc127:PH,1170103000012000,AC822CEC01-R701-SN21BDA9V,IBM,8284-22A,21BDA9V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA9V:SVR,-1,-1
21600,1170103000013020,dchmc01:aixdc127:PH,1170103000012000,AC822CEC06-R705-SN21BDAAV,IBM,8284-22A,21BDAAV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDAAV:SVR,-1,-1
21600,1170103000013021,dchmc01:aixdc127:PH,1170103000012000,AC822CEC12-R901-SN21BDA3V,IBM,8284-22A,21BDA3V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA3V:SVR,-1,-1
21600,1170103000013022,dchmc01:aixdc127:PH,1170103000012000,AC822CEC10-R901-SN21BDB0V,IBM,8284-22A,21BDB0V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDB0V:SVR,-1,-1
21600,1170103000013014,dchmc01:aixdc127:PH,1170103000012000,DC822CEC01-R3828-SN21BE32V,IBM,8284-22A,21BE32V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE32V:SVR,-1,-1
21600,1170103000013015,dchmc01:aixdc127:PH,1170103000012000,AC822CEC02-R701-SN21BDA7V,IBM,8284-22A,21BDA7V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA7V:SVR,-1,-1
21600,1170103000013016,dchmc01:aixdc127:PH,1170103000012000,AC822CEC07-R705-SN21BDB2V,IBM,8284-22A,21BDB2V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDB2V:SVR,-1,-1
21600,1170103000013017,dchmc01:aixdc127:PH,1170103000012000,DC822CEC04-R4028-SN21BE30V,IBM,8284-22A,21BE30V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE30V:SVR,-1,-1
21600,1170103000013018,dchmc01:aixdc127:PH,1170103000012000,AC822CEC16-R905-SN21BDA8V,IBM,8284-22A,21BDA8V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA8V:SVR,-1,-1
21600,1170103001513004,dchmc01:aixdc127:PH,1170103001512000,AC822CEC13-R902-SN21BD9CV,IBM,8284-22A,21BD9CV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BD9CV:SVR,-1,-1
21600,1170103001513005,dchmc01:aixdc127:PH,1170103001512000,AC824CEC01-R703-SN21DF42V,IBM,8286-42A,21DF42V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8286-42A_21DF42V:SVR,-1,-1
21600,1170103001513006,dchmc01:aixdc127:PH,1170103001512000,AC822CEC16-R905-SN21BDA8V,IBM,8284-22A,21BDA8V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA8V:SVR,-1,-1
21600,1170103001513007,dchmc01:aixdc127:PH,1170103001512000,AC822CEC03-R701-SN21BDB1V,IBM,8284-22A,21BDB1V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDB1V:SVR,-1,-1
21600,1170103000013023,dchmc01:aixdc127:PH,1170103000012000,AC822CEC11-R901-SN21BDA1V,IBM,8284-22A,21BDA1V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA1V:SVR,-1,-1
21600,1170103001513000,dchmc01:aixdc127:PH,1170103001512000,AC822CEC04-R703-SN21BDADV,IBM,8284-22A,21BDADV,0,0,20,12.5,7.5,0,524288,259840,264448,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:dchmc01-8284-22A_21BDADV:SVR,20,524288
21600,1170103001513001,dchmc01:aixdc127:PH,1170103001512000,DC824CEC01-R4029-SN21DF43V,IBM,8286-42A,21DF43V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8286-42A_21DF43V:SVR,-1,-1
21600,1170103001513002,dchmc01:aixdc127:PH,1170103001512000,AC822CEC07-R705-SN21BDB2V,IBM,8284-22A,21BDB2V,0,0,20,20,0,0,0,0,0,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDB2V:SVR,20,-1
21600,1170103001513003,dchmc01:aixdc127:PH,1170103001512000,DC822CEC02-R3828-SN21BE31V,IBM,8284-22A,21BE31V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE31V:SVR,-1,-1
21600,1170103001513013,dchmc01:aixdc127:PH,1170103001512000,DC822CEC04-R4028-SN21BE30V,IBM,8284-22A,21BE30V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE30V:SVR,-1,-1
21600,1170103001513014,dchmc01:aixdc127:PH,1170103001512000,AC822CEC06-R705-SN21BDAAV,IBM,8284-22A,21BDAAV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDAAV:SVR,-1,-1
21600,1170103001513015,dchmc01:aixdc127:PH,1170103001512000,AC822CEC12-R901-SN21BDA3V,IBM,8284-22A,21BDA3V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA3V:SVR,-1,-1
21600,1170103001513016,dchmc01:aixdc127:PH,1170103001512000,AC822CEC01-R701-SN21BDA9V,IBM,8284-22A,21BDA9V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA9V:SVR,-1,-1
21600,1170103001513008,dchmc01:aixdc127:PH,1170103001512000,DC822CEC01-R3828-SN21BE32V,IBM,8284-22A,21BE32V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE32V:SVR,-1,-1
21600,1170103001513009,dchmc01:aixdc127:PH,1170103001512000,AC822CEC15-R905-SN21BDABV,IBM,8284-22A,21BDABV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDABV:SVR,-1,-1
21600,1170103001513010,dchmc01:aixdc127:PH,1170103001512000,AC822CEC11-R901-SN21BDA1V,IBM,8284-22A,21BDA1V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA1V:SVR,-1,-1
21600,1170103001513011,dchmc01:aixdc127:PH,1170103001512000,AC822CEC17-R906-SN21BDA5V,IBM,8284-22A,21BDA5V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA5V:SVR,-1,-1
21600,1170103001513012,dchmc01:aixdc127:PH,1170103001512000,DC822CEC03-R3829-SN21BD9DV,IBM,8284-22A,21BD9DV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BD9DV:SVR,-1,-1
21600,1170103001513022,dchmc01:aixdc127:PH,1170103001512000,DC822CEC05-R4028-SN21BE2FV,IBM,8284-22A,21BE2FV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE2FV:SVR,-1,-1
21600,1170103001513023,dchmc01:aixdc127:PH,1170103001512000,AC822CEC10-R901-SN21BDB0V,IBM,8284-22A,21BDB0V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDB0V:SVR,-1,-1
21600,1170103003013000,dchmc01:aixdc127:PH,1170103003012000,AC822CEC03-R701-SN21BDB1V,IBM,8284-22A,21BDB1V,0,0,20,18,2,0,524288,139264,385024,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:dchmc01-8284-22A_21BDB1V:SVR,20,524288
21600,1170103003013001,dchmc01:aixdc127:PH,1170103003012000,AC822CEC16-R905-SN21BDA8V,IBM,8284-22A,21BDA8V,0,0,20,12,8,0,0,0,0,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA8V:SVR,20,-1
21600,1170103001513017,dchmc01:aixdc127:PH,1170103001512000,AC822CEC02-R701-SN21BDA7V,IBM,8284-22A,21BDA7V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA7V:SVR,-1,-1
21600,1170103001513018,dchmc01:aixdc127:PH,1170103001512000,AC822CEC08-R706-SN21BD9FV,IBM,8284-22A,21BD9FV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BD9FV:SVR,-1,-1
21600,1170103001513019,dchmc01:aixdc127:PH,1170103001512000,AC822CEC14-R905-SN21BD9EV,IBM,8284-22A,21BD9EV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BD9EV:SVR,-1,-1
21600,1170103001513020,dchmc01:aixdc127:PH,1170103001512000,AC822CEC09-R706-SN21BDACV,IBM,8284-22A,21BDACV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDACV:SVR,-1,-1
21600,1170103001513021,dchmc01:aixdc127:PH,1170103001512000,AC822CEC05-R705-SN21BDA4V,IBM,8284-22A,21BDA4V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA4V:SVR,-1,-1
21600,1170103003013007,dchmc01:aixdc127:PH,1170103003012000,DC822CEC04-R4028-SN21BE30V,IBM,8284-22A,21BE30V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE30V:SVR,-1,-1
21600,1170103003013008,dchmc01:aixdc127:PH,1170103003012000,AC822CEC14-R905-SN21BD9EV,IBM,8284-22A,21BD9EV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BD9EV:SVR,-1,-1
21600,1170103003013009,dchmc01:aixdc127:PH,1170103003012000,AC822CEC06-R705-SN21BDAAV,IBM,8284-22A,21BDAAV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDAAV:SVR,-1,-1
21600,1170103003013010,dchmc01:aixdc127:PH,1170103003012000,AC822CEC12-R901-SN21BDA3V,IBM,8284-22A,21BDA3V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA3V:SVR,-1,-1
21600,1170103003013002,dchmc01:aixdc127:PH,1170103003012000,DC822CEC05-R4028-SN21BE2FV,IBM,8284-22A,21BE2FV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BE2FV:SVR,-1,-1
21600,1170103003013003,dchmc01:aixdc127:PH,1170103003012000,DC824CEC01-R4029-SN21DF43V,IBM,8286-42A,21DF43V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8286-42A_21DF43V:SVR,-1,-1
21600,1170103003013004,dchmc01:aixdc127:PH,1170103003012000,AC822CEC17-R906-SN21BDA5V,IBM,8284-22A,21BDA5V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA5V:SVR,-1,-1
21600,1170103003013005,dchmc01:aixdc127:PH,1170103003012000,AC822CEC07-R705-SN21BDB2V,IBM,8284-22A,21BDB2V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDB2V:SVR,-1,-1
21600,1170103003013006,dchmc01:aixdc127:PH,1170103003012000,AC824CEC01-R703-SN21DF42V,IBM,8286-42A,21DF42V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8286-42A_21DF42V:SVR,-1,-1
21600,1170103003013016,dchmc01:aixdc127:PH,1170103003012000,AC822CEC05-R705-SN21BDA4V,IBM,8284-22A,21BDA4V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:dchmc01-8284-22A_21BDA4V:SVR,-1,-1
